imo,position_dt_tm,latitude,longitude
9632179,2019-01-12 21:28:25+00,38.79774857,-9.836449623
9632179,2019-01-12 21:20:13+00,38.75690079,-9.835399628
9632179,2019-01-12 21:11:54+00,38.71703339,-9.831566811
9632179,2019-01-12 21:04:13+00,38.67950058,-9.819932938
9595321,2019-01-12 20:59:27+00,14.60004997,-61.06128311
9632179,2019-01-12 20:58:29+00,38.65273285,-9.811966896
9632179,2019-01-12 20:48:38+00,38.60473251,-9.797949791
9632179,2019-01-12 20:33:17+00,38.5308342,-9.77614975
9595321,2019-01-12 20:29:28+00,14.60006714,-61.06128311
9632179,2019-01-12 20:27:54+00,38.50405121,-9.769433022
9595321,2019-01-12 20:17:25+00,14.60006714,-61.06128311
9632179,2019-01-12 20:16:44+00,38.44950104,-9.756183624
9632179,2019-01-12 20:08:13+00,38.40906525,-9.745900154
9595321,2019-01-12 19:59:26+00,14.60006714,-61.06128311
9632179,2019-01-12 19:57:38+00,38.35770035,-9.732067108
9632179,2019-01-12 19:42:27+00,38.2846489,-9.709899902
9632179,2019-01-12 19:29:32+00,38.22298431,-9.69086647
9595321,2019-01-12 19:23:27+00,14.60004997,-61.06128311
9632179,2019-01-12 19:23:08+00,38.19293213,-9.681982994
9632179,2019-01-12 19:14:18+00,38.15045166,-9.669466972
9632179,2019-01-12 19:07:08+00,38.11729813,-9.659783363
9632179,2019-01-12 18:56:58+00,38.07040024,-9.646349907
9595321,2019-01-12 18:53:26+00,14.60004997,-61.06129837
9632179,2019-01-12 18:48:17+00,38.03096771,-9.635183334
9632179,2019-01-12 18:41:52+00,38.00103378,-9.626916885
9632179,2019-01-12 18:33:50+00,37.96379852,-9.616649628
9632179,2019-01-12 18:26:33+00,37.92948151,-9.607417107
9595321,2019-01-12 18:23:25+00,14.60006714,-61.06129837
9632179,2019-01-12 18:11:16+00,37.85923386,-9.588450432
9632179,2019-01-12 18:01:46+00,37.8152504,-9.576533318
9632179,2019-01-12 17:56:12+00,37.78943253,-9.569499969
9595321,2019-01-12 17:53:26+00,14.60004997,-61.06131744
9632179,2019-01-12 17:40:53+00,37.71765137,-9.54845047
9247455,2019-01-12 17:36:37+00,9.788604736,75.30912018
9632179,2019-01-12 17:35:43+00,37.69309998,-9.541866302
9247455,2019-01-12 17:25:49+00,9.756288528,75.32199097
9632179,2019-01-12 17:25:38+00,37.64506531,-9.52951622
9595321,2019-01-12 17:23:26+00,14.60006714,-61.06131744
9632179,2019-01-12 17:10:19+00,37.57289886,-9.510800362
9595321,2019-01-12 16:53:27+00,14.60004997,-61.06129837
9632179,2019-01-12 16:50:25+00,37.47873306,-9.486300468
9632179,2019-01-12 16:34:48+00,37.40458298,-9.468050003
9595321,2019-01-12 16:23:26+00,14.60004997,-61.06129837
9247455,2019-01-12 16:01:29+00,9.498461723,75.42164612
9595321,2019-01-12 15:47:27+00,14.60004997,-61.06129837
9632179,2019-01-12 15:44:53+00,37.17200089,-9.39628315
9595321,2019-01-12 15:11:27+00,14.60004997,-61.06129837
9595321,2019-01-12 14:41:26+00,14.60004997,-61.06129837
9632179,2019-01-12 14:33:29+00,36.84851837,-9.243033409
9247455,2019-01-12 14:19:49+00,9.160699844,75.54992676
9595321,2019-01-12 14:11:26+00,14.60004997,-61.06129837
9632179,2019-01-12 14:07:04+00,36.75370026,-9.130450249
9632179,2019-01-12 13:56:47+00,36.73298264,-9.072732925
9632179,2019-01-12 13:51:47+00,36.72516632,-9.043299675
9595321,2019-01-12 13:41:26+00,14.60004997,-61.06129837
9632179,2019-01-12 13:40:37+00,36.70806503,-8.97729969
9247455,2019-01-12 13:35:16+00,9.006627083,75.61455536
9632179,2019-01-12 13:33:04+00,36.69596481,-8.933567047
9632179,2019-01-12 13:23:22+00,36.67983246,-8.875466347
9595321,2019-01-12 13:11:27+00,14.60004997,-61.06129837
9632179,2019-01-12 13:06:45+00,36.65286636,-8.777500153
9632179,2019-01-12 13:00:23+00,36.6426506,-8.74034977
9595321,2019-01-12 12:41:27+00,14.60004997,-61.06129837
9632179,2019-01-12 12:34:38+00,36.60071564,-8.585733414
9632179,2019-01-12 12:20:02+00,36.57881546,-8.499333382
9595321,2019-01-12 12:11:27+00,14.60004997,-61.06129837
9632179,2019-01-12 12:08:17+00,36.5622673,-8.430566788
9595321,2019-01-12 11:59:26+00,14.60004997,-61.06129837
9632179,2019-01-12 11:45:37+00,36.52830124,-8.295666695
9595321,2019-01-12 11:41:27+00,14.60004997,-61.06129837
9632179,2019-01-12 11:37:26+00,36.51544952,-8.247833252
9632179,2019-01-12 11:28:11+00,36.50104904,-8.192783356
9595321,2019-01-12 11:11:26+00,14.60004997,-61.06129837
9632179,2019-01-12 11:10:00+00,36.47456741,-8.086000443
9595321,2019-01-12 10:44:41+00,14.5892334,-61.06191635
9632179,2019-01-12 10:30:37+00,36.41166687,-7.857683182
9595321,2019-01-12 10:24:54+00,14.57970047,-61.09531784
9632179,2019-01-12 10:16:09+00,36.38891602,-7.773550034
9595321,2019-01-12 10:07:02+00,14.57601643,-61.15026855
9632179,2019-01-12 10:04:48+00,36.3708992,-7.706616879
9595321,2019-01-12 09:54:12+00,14.55296707,-61.18183517
9632179,2019-01-12 09:39:35+00,36.3319664,-7.556983471
9595321,2019-01-12 09:28:40+00,14.48213291,-61.21744919
9632179,2019-01-12 09:10:49+00,36.288817,-7.38865
9595321,2019-01-12 09:07:57+00,14.42513371,-61.2468338
9632179,2019-01-12 09:06:27+00,36.28191757,-7.363416672
9595321,2019-01-12 09:01:39+00,14.4079504,-61.25593185
9595321,2019-01-12 08:46:37+00,14.36663342,-61.27778244
9632179,2019-01-12 08:44:48+00,36.2468338,-7.234183311
9595321,2019-01-12 08:37:01+00,14.34076691,-61.29135132
9595321,2019-01-12 08:30:25+00,14.32266712,-61.29975128
9595321,2019-01-12 08:19:04+00,14.29115009,-61.31146622
9595321,2019-01-12 08:11:02+00,14.26935005,-61.31961823
9595321,2019-01-12 08:05:31+00,14.25436687,-61.32495117
9595321,2019-01-12 07:59:18+00,14.23795033,-61.33211517
9595321,2019-01-12 07:53:20+00,14.22276688,-61.33938217
9632179,2019-01-12 07:52:54+00,36.16379929,-6.928649902
9595321,2019-01-12 07:45:22+00,14.20164967,-61.34934998
9632179,2019-01-12 07:36:59+00,36.13963318,-6.835766792
9595321,2019-01-12 07:29:19+00,14.16928291,-61.36493301
9632179,2019-01-12 07:27:11+00,36.12498474,-6.778433323
9595321,2019-01-12 07:20:21+00,14.15281677,-61.37293243
9595321,2019-01-12 06:51:50+00,14.10038376,-61.39749908
9595321,2019-01-12 06:29:20+00,14.05761623,-61.41798401
9632179,2019-01-12 06:12:24+00,36.00933456,-6.352499962
9595321,2019-01-12 06:08:30+00,14.01830006,-61.4367981
9595321,2019-01-12 06:03:21+00,14.00858307,-61.44148254
9632179,2019-01-12 05:47:06+00,35.97064972,-6.213850021
9632179,2019-01-12 05:21:29+00,35.96683502,-6.063383102
9595321,2019-01-12 05:12:01+00,13.90948296,-61.48893356
9247455,2019-01-12 05:05:29+00,7.529868126,76.39176178
9632179,2019-01-12 04:56:12+00,35.95866776,-5.912516594
9595321,2019-01-12 04:45:42+00,13.85716629,-61.51373291
9632179,2019-01-12 04:26:59+00,35.95671844,-5.739150047
9632179,2019-01-12 04:05:59+00,35.95523453,-5.609616756
9595321,2019-01-12 03:54:00+00,13.75136662,-61.56489944
9595321,2019-01-12 03:46:18+00,13.73426628,-61.57419968
9632179,2019-01-12 03:40:12+00,35.91838455,-5.499766827
9595321,2019-01-12 03:28:31+00,13.69231701,-61.59254837
9632179,2019-01-12 03:14:53+00,35.89206696,-5.495683193
9595321,2019-01-12 03:09:29+00,13.64783287,-61.61178207
9595321,2019-01-12 03:02:32+00,13.63183308,-61.61883163
9632179,2019-01-12 02:49:02+00,35.89188385,-5.495483398
9595321,2019-01-12 02:47:28+00,13.5979166,-61.63431549
9595321,2019-01-12 02:37:00+00,13.57456684,-61.64500046
9595321,2019-01-12 02:29:10+00,13.55708313,-61.65333176
9632179,2019-01-12 02:23:01+00,35.89189911,-5.495466709
9595321,2019-01-12 02:17:12+00,13.53008366,-61.66583252
9595321,2019-01-12 02:11:11+00,13.51676655,-61.67176819
9632179,2019-01-12 01:57:51+00,35.89188385,-5.495466709
9595321,2019-01-12 01:54:19+00,13.47538376,-61.67219925
9595321,2019-01-12 01:42:22+00,13.44950008,-61.65655136
9632179,2019-01-12 01:32:13+00,35.89188385,-5.495483398
9247455,2019-01-12 01:21:36+00,7.005000114,76.96666718
9595321,2019-01-12 01:19:41+00,13.41310024,-61.61159897
9632179,2019-01-12 01:05:14+00,35.89188385,-5.495466709
9595321,2019-01-12 00:59:41+00,13.38304996,-61.57348251
9595321,2019-01-12 00:53:50+00,13.37415028,-61.56219864
9595321,2019-01-12 00:45:00+00,13.36066628,-61.54510117
9632179,2019-01-12 00:38:14+00,35.89189911,-5.495466709
9595321,2019-01-12 00:28:10+00,13.33463287,-61.51229858
9595321,2019-01-12 00:21:11+00,13.32373333,-61.49863434
9595321,2019-01-12 00:14:20+00,13.31301689,-61.48506546
9632179,2019-01-12 00:11:15+00,35.89189911,-5.495466709
9595321,2019-01-11 23:59:05+00,13.28833294,-61.45399857
9632179,2019-01-11 23:44:14+00,35.89178467,-5.495550156
9595321,2019-01-11 23:43:51+00,13.26341629,-61.42271805
9595321,2019-01-11 23:36:22+00,13.25118351,-61.40738297
9595321,2019-01-11 23:28:41+00,13.23866653,-61.39181519
9632179,2019-01-11 23:18:16+00,35.89186478,-5.495483398
9595321,2019-01-11 23:10:21+00,13.20825005,-61.3548851
9247455,2019-01-11 23:06:09+00,6.697188377,77.29167938
9595321,2019-01-11 22:58:11+00,13.18856621,-61.33066559
9632179,2019-01-11 22:51:17+00,35.89193344,-5.49545002
9595321,2019-01-11 22:43:01+00,13.17168331,-61.29669952
9595321,2019-01-11 22:27:42+00,13.15464973,-61.26079941
9632179,2019-01-11 22:24:17+00,35.89193344,-5.495433331
9595321,2019-01-11 22:19:21+00,13.14918327,-61.24055099
9595321,2019-01-11 22:12:41+00,13.14871693,-61.23141479
9632179,2019-01-11 21:57:17+00,35.89186478,-5.495466709
9595321,2019-01-11 21:53:22+00,13.14806652,-61.22501755
9595321,2019-01-11 21:40:09+00,13.14806652,-61.22501755
9632179,2019-01-11 21:30:17+00,35.89181519,-5.495600224
9595321,2019-01-11 21:28:09+00,13.14806652,-61.22501755
9595321,2019-01-11 21:22:09+00,13.14806652,-61.22501755
9595321,2019-01-11 21:04:09+00,13.14806652,-61.22501755
9632179,2019-01-11 21:03:17+00,35.89189911,-5.495466709
9595321,2019-01-11 20:58:09+00,13.14806652,-61.22501755
9595321,2019-01-11 20:46:09+00,13.14806652,-61.22501755
9632179,2019-01-11 20:36:15+00,35.89189911,-5.495466709
9595321,2019-01-11 20:28:09+00,13.14806652,-61.22501755
9595321,2019-01-11 20:10:09+00,13.14806652,-61.22501755
9632179,2019-01-11 20:09:16+00,35.89191818,-5.495500088
9595321,2019-01-11 19:58:09+00,13.14806652,-61.22501755
9632179,2019-01-11 19:47:28+00,35.89166641,-5.494999886
9595321,2019-01-11 19:46:08+00,13.14806652,-61.22501755
9632179,2019-01-11 19:42:17+00,35.89188385,-5.495483398
9595321,2019-01-11 19:28:09+00,13.14806652,-61.22501755
9632179,2019-01-11 19:15:16+00,35.89191818,-5.495466709
9595321,2019-01-11 19:10:08+00,13.14806652,-61.22501755
9595321,2019-01-11 18:58:08+00,13.14806652,-61.22501755
9595321,2019-01-11 18:52:08+00,13.14806652,-61.22501755
9632179,2019-01-11 18:48:16+00,35.89189911,-5.495483398
9595321,2019-01-11 18:34:09+00,13.14806652,-61.22501755
9595321,2019-01-11 18:28:06+00,13.14808369,-61.22501755
9595321,2019-01-11 18:22:09+00,13.14808369,-61.22501755
9632179,2019-01-11 18:21:17+00,35.89189911,-5.495483398
9595321,2019-01-11 18:16:09+00,13.14808369,-61.22501755
9595321,2019-01-11 17:58:09+00,13.14808369,-61.22501755
9632179,2019-01-11 17:54:15+00,35.89189911,-5.495483398
9595321,2019-01-11 17:46:07+00,13.14808369,-61.22501755
9595321,2019-01-11 17:40:07+00,13.14808369,-61.22501755
9632179,2019-01-11 17:27:17+00,35.89191818,-5.495466709
9595321,2019-01-11 17:22:13+00,13.14808369,-61.22501755
9247455,2019-01-11 17:17:39+00,5.972030163,78.25251007
9595321,2019-01-11 17:16:09+00,13.14808369,-61.22501755
9595321,2019-01-11 17:04:07+00,13.14808369,-61.22501755
9632179,2019-01-11 17:00:17+00,35.89188385,-5.495466709
9595321,2019-01-11 16:46:10+00,13.14808369,-61.22501755
9632179,2019-01-11 16:33:19+00,35.89189911,-5.49545002
9247455,2019-01-11 16:27:09+00,5.922035217,78.42653656
9595321,2019-01-11 16:22:09+00,13.14806652,-61.22501755
9595321,2019-01-11 16:16:09+00,13.14806652,-61.22501755
9632179,2019-01-11 16:06:36+00,35.89189911,-5.495483398
9595321,2019-01-11 15:58:09+00,13.14806652,-61.22501755
9595321,2019-01-11 15:46:08+00,13.14806652,-61.22501755
9632179,2019-01-11 15:39:18+00,35.89189911,-5.495483398
9595321,2019-01-11 15:34:08+00,13.14806652,-61.22501755
9247455,2019-01-11 15:20:08+00,5.864966869,78.66085052
9595321,2019-01-11 15:16:08+00,13.14806652,-61.22501755
9632179,2019-01-11 15:12:17+00,35.89186478,-5.495500088
9595321,2019-01-11 14:58:07+00,13.14806652,-61.22499847
9595321,2019-01-11 14:46:09+00,13.14806652,-61.22499847
9632179,2019-01-11 14:45:16+00,35.89186478,-5.495483398
9595321,2019-01-11 14:40:07+00,13.14806652,-61.22499847
9595321,2019-01-11 14:34:08+00,13.14806652,-61.22501755
9632179,2019-01-11 14:18:16+00,35.89189911,-5.495466709
9595321,2019-01-11 14:16:09+00,13.14806652,-61.22501755
9595321,2019-01-11 13:58:10+00,13.14806652,-61.22501755
9632179,2019-01-11 13:51:18+00,35.89189911,-5.495483398
9595321,2019-01-11 13:40:08+00,13.14806652,-61.22501755
9632179,2019-01-11 13:24:17+00,35.89189911,-5.495466709
9595321,2019-01-11 13:22:07+00,13.14806652,-61.22501755
9595321,2019-01-11 13:10:09+00,13.14806652,-61.22501755
9247455,2019-01-11 13:09:21+00,5.732033253,79.06921387
9595321,2019-01-11 13:04:09+00,13.14806652,-61.22501755
9632179,2019-01-11 12:51:17+00,35.89189911,-5.495483398
9595321,2019-01-11 12:46:09+00,13.14806652,-61.22501755
9595321,2019-01-11 12:40:08+00,13.14806652,-61.22501755
9247455,2019-01-11 12:35:49+00,5.694065094,79.17913055
9595321,2019-01-11 12:08:46+00,13.14733315,-61.23600006
9632179,2019-01-11 11:57:16+00,35.89189911,-5.495483398
9595321,2019-01-11 11:53:36+00,13.13808346,-61.26648331
9595321,2019-01-11 11:43:46+00,13.13088322,-61.29341507
9595321,2019-01-11 11:38:16+00,13.12895012,-61.30913162
9632179,2019-01-11 11:30:17+00,35.8919,-5.495467
9595321,2019-01-11 11:18:24+00,13.12836647,-61.36566544
9595321,2019-01-11 11:07:16+00,13.12321663,-61.39791489
9632179,2019-01-11 11:03:18+00,35.89189911,-5.495466709
9595321,2019-01-11 10:51:56+00,13.11520004,-61.44374847
9595321,2019-01-11 10:36:44+00,13.10789967,-61.48991776
9632179,2019-01-11 10:36:16+00,35.89189911,-5.495483398
9595321,2019-01-11 10:27:36+00,13.10358334,-61.51736832
9595321,2019-01-11 10:21:26+00,13.10063362,-61.53661728
9632179,2019-01-11 10:09:18+00,35.89188385,-5.495483398
9595321,2019-01-11 10:02:27+00,13.09196663,-61.59280014
9595321,2019-01-11 09:50:36+00,13.08641624,-61.62806702
9632179,2019-01-11 09:42:16+00,35.89188385,-5.495500088
9595321,2019-01-11 09:35:26+00,13.07944965,-61.67274857
9247455,2019-01-11 09:31:48+00,5.506681442,79.78035736
9595321,2019-01-11 09:20:05+00,13.0727663,-61.71841812
9632179,2019-01-11 09:15:17+00,35.89188385,-5.495483398
9595321,2019-01-11 09:12:05+00,13.06954956,-61.7420845
9595321,2019-01-11 09:01:55+00,13.06541634,-61.77246857
9595321,2019-01-11 08:49:24+00,13.06018353,-61.80944824
9632179,2019-01-11 08:48:17+00,35.89188385,-5.495500088
9632179,2019-01-11 08:21:18+00,35.89188385,-5.495500088
9595321,2019-01-11 08:20:46+00,13.04786682,-61.8937149
9595321,2019-01-11 08:13:07+00,13.04469967,-61.91611481
9632179,2019-01-11 07:54:17+00,35.89188385,-5.495483398
9595321,2019-01-11 07:49:24+00,13.03431702,-61.98681641
9632179,2019-01-11 07:27:19+00,35.89188385,-5.495483398
9595321,2019-01-11 07:16:54+00,13.02326679,-62.06398392
9595321,2019-01-11 07:11:35+00,13.02145004,-62.07616806
9595321,2019-01-11 07:06:14+00,13.01970005,-62.08845139
9632179,2019-01-11 07:00:17+00,35.89188385,-5.495483398
9595321,2019-01-11 06:34:33+00,13.00893307,-62.16176605
9632179,2019-01-11 06:33:16+00,35.89188385,-5.495483398
9632179,2019-01-11 06:06:17+00,35.89188385,-5.495500088
9632179,2019-01-11 05:39:16+00,35.89188385,-5.495500088
9247455,2019-01-11 05:36:38+00,5.401016712,80.3536911
9247455,2019-01-11 05:15:07+00,5.400074959,80.42255402
9632179,2019-01-11 05:12:17+00,35.89188385,-5.495466709
9247455,2019-01-11 04:57:19+00,5.399801731,80.47936249
9632179,2019-01-11 04:45:17+00,35.89188385,-5.495483398
9247455,2019-01-11 04:19:27+00,5.401504993,80.60063934
9632179,2019-01-11 04:18:18+00,35.89189911,-5.495466709
9632179,2019-01-11 03:51:17+00,35.89189911,-5.495483398
9247455,2019-01-11 03:45:48+00,5.402841568,80.71328735
9595321,2019-01-11 03:35:25+00,12.63934994,-62.27396774
9632179,2019-01-11 03:24:18+00,35.89188385,-5.495483398
9595321,2019-01-11 02:58:04+00,12.53966713,-62.27754974
9632179,2019-01-11 02:57:18+00,35.89184952,-5.495500088
9595321,2019-01-11 02:50:35+00,12.5199337,-62.27833176
9595321,2019-01-11 02:32:25+00,12.47213364,-62.27994919
9632179,2019-01-11 02:30:16+00,35.89188385,-5.495483398
9595321,2019-01-11 02:17:44+00,12.43481636,-62.27595139
9632179,2019-01-11 02:03:16+00,35.89188385,-5.495483398
9595321,2019-01-11 01:56:54+00,12.39491653,-62.23846817
9595321,2019-01-11 01:46:15+00,12.37843323,-62.21451569
9632179,2019-01-11 01:36:17+00,35.89189911,-5.495466709
9595321,2019-01-11 01:17:25+00,12.33409977,-62.15023422
9595321,2019-01-11 01:10:34+00,12.32388306,-62.13529968
9632179,2019-01-11 01:09:17+00,35.89189911,-5.495466709
9247455,2019-01-11 01:06:34+00,5.394999981,81.30500031
9595321,2019-01-11 00:43:05+00,12.28206635,-62.07458496
9632179,2019-01-11 00:42:15+00,35.89189911,-5.495483398
9595321,2019-01-11 00:17:56+00,12.24233341,-62.01874924
9632179,2019-01-11 00:15:17+00,35.89189911,-5.495483398
9595321,2019-01-11 00:09:54+00,12.22981644,-62.00126648
9595321,2019-01-10 23:52:46+00,12.20353317,-61.96431732
9632179,2019-01-10 23:48:16+00,35.89188385,-5.495483398
9595321,2019-01-10 23:27:08+00,12.16348362,-61.90766525
9632179,2019-01-10 23:20:20+00,35.89390182,-5.496200085
9595321,2019-01-10 23:01:55+00,12.12543297,-61.85425186
9632179,2019-01-10 22:54:32+00,35.90211487,-5.491616726
9595321,2019-01-10 22:36:36+00,12.08460045,-61.8004837
9632179,2019-01-10 22:29:02+00,35.93216705,-5.535883427
9595321,2019-01-10 22:11:09+00,12.05373287,-61.76153183
9632179,2019-01-10 22:00:50+00,35.97118378,-5.510533333
9632179,2019-01-10 21:52:08+00,35.97660065,-5.483166695
9595321,2019-01-10 21:45:30+00,12.05128288,-61.75658417
9632179,2019-01-10 21:37:32+00,35.98763275,-5.436816692
9595321,2019-01-10 21:18:31+00,12.05128288,-61.75658417
9632179,2019-01-10 21:11:41+00,36.00725174,-5.349766731
9595321,2019-01-10 20:51:29+00,12.05128288,-61.75658417
9632179,2019-01-10 20:46:29+00,36.02521515,-5.261316776
9595321,2019-01-10 20:24:29+00,12.05128288,-61.75658417
9632179,2019-01-10 20:21:21+00,36.03696823,-5.181266785
9595321,2019-01-10 19:57:30+00,12.05126667,-61.75656509
9632179,2019-01-10 19:56:02+00,36.04836655,-5.100299835
9595321,2019-01-10 19:30:30+00,12.05128288,-61.75656509
9632179,2019-01-10 19:30:10+00,36.05916595,-5.015033245
9632179,2019-01-10 19:05:02+00,36.07398224,-4.926783562
9595321,2019-01-10 19:03:30+00,12.05128288,-61.75656509
9632179,2019-01-10 18:54:41+00,36.08101654,-4.888949871
9632179,2019-01-10 18:40:01+00,36.08731842,-4.832466602
9595321,2019-01-10 18:36:29+00,12.05128288,-61.75656509
9632179,2019-01-10 18:15:00+00,36.09661484,-4.737016678
9595321,2019-01-10 18:06:29+00,12.05128288,-61.75658417
9632179,2019-01-10 17:49:00+00,36.1088829,-4.637549877
9595321,2019-01-10 17:39:30+00,12.05128288,-61.75658417
9247455,2019-01-10 17:25:19+00,5.485753536,82.86339569
9632179,2019-01-10 17:23:00+00,36.12378311,-4.532083511
9595321,2019-01-10 17:12:30+00,12.05128288,-61.75658417
9247455,2019-01-10 17:08:40+00,5.490865231,82.91752625
9632179,2019-01-10 16:57:31+00,36.13935089,-4.428283215
9595321,2019-01-10 16:45:30+00,12.05128288,-61.75658417
9632179,2019-01-10 16:31:52+00,36.15101624,-4.321816444
9595321,2019-01-10 16:15:29+00,12.05128288,-61.75658417
9247455,2019-01-10 16:03:36+00,5.508333206,83.12833405
9632179,2019-01-10 15:48:52+00,36.16983414,-4.146966457
9595321,2019-01-10 15:45:29+00,12.05128288,-61.75658417
9247455,2019-01-10 15:43:50+00,5.515890121,83.19594574
9595321,2019-01-10 15:18:29+00,12.05128288,-61.75658417
9595321,2019-01-10 14:51:46+00,12.05128288,-61.75658417
9595321,2019-01-10 14:24:29+00,12.05128288,-61.75658417
9595321,2019-01-10 13:57:29+00,12.05128288,-61.75656509
9595321,2019-01-10 13:30:29+00,12.05126667,-61.75656509
9595321,2019-01-10 13:03:28+00,12.05128288,-61.75658417
9247455,2019-01-10 12:39:31+00,5.570000172,83.79666901
9595321,2019-01-10 12:36:29+00,12.05128288,-61.75658417
9595321,2019-01-10 12:09:29+00,12.05128288,-61.75658417
9247455,2019-01-10 11:51:11+00,5.585724831,83.95477295
9595321,2019-01-10 11:42:29+00,12.05126667,-61.75658417
9595321,2019-01-10 11:15:30+00,12.05121708,-61.75654984
9595321,2019-01-10 10:50:21+00,12.05358315,-61.76094818
9632179,2019-01-10 10:31:56+00,36.34294891,-2.848799944
9595321,2019-01-10 10:24:24+00,12.05251694,-61.82481766
9595321,2019-01-10 09:59:23+00,12.03999996,-61.89891815
9632179,2019-01-10 09:56:37+00,36.36674881,-2.662549973
9247455,2019-01-10 09:55:00+00,5.616505146,84.33052063
9595321,2019-01-10 09:54:13+00,12.03233337,-61.91284943
9595321,2019-01-10 09:33:44+00,12.00306702,-61.96828461
9632179,2019-01-10 09:31:20+00,36.3860817,-2.527899981
9595321,2019-01-10 09:24:33+00,11.98970032,-61.99266815
9632179,2019-01-10 09:24:32+00,36.39054871,-2.49121666
9595321,2019-01-10 09:15:52+00,11.97739983,-62.01548386
9595321,2019-01-10 09:08:42+00,11.9668169,-62.0337677
9595321,2019-01-10 08:51:12+00,11.92598343,-62.06060028
9595321,2019-01-10 08:43:14+00,11.90336704,-62.06096649
9595321,2019-01-10 08:11:34+00,11.81653309,-62.03163147
9595321,2019-01-10 08:05:01+00,11.79969978,-62.02528381
9595321,2019-01-10 07:59:23+00,11.78521633,-62.02093506
9595321,2019-01-10 07:30:32+00,11.70741653,-61.9939003
9595321,2019-01-10 07:24:42+00,11.69116688,-61.98816681
9632179,2019-01-10 07:23:40+00,36.4766655,-1.858333349
9632179,2019-01-10 07:17:38+00,36.48166656,-1.826666713
9632179,2019-01-10 06:04:20+00,36.52998352,-1.439116716
9595321,2019-01-10 05:49:16+00,11.50730038,-61.90133286
9595321,2019-01-10 05:22:43+00,11.46115017,-61.87390137
9247455,2019-01-10 05:16:41+00,5.69693327,85.20024872
9595321,2019-01-10 04:57:33+00,11.41429996,-61.85998154
9247455,2019-01-10 04:42:51+00,5.706268311,85.30115509
9595321,2019-01-10 04:24:04+00,11.35385036,-61.8689003
9632179,2019-01-10 04:10:28+00,36.61108398,-0.858683348
9595321,2019-01-10 03:58:55+00,11.30128288,-61.85648346
9595321,2019-01-10 03:33:35+00,11.23989964,-61.83428192
9595321,2019-01-10 03:20:42+00,11.20826626,-61.82366562
9595321,2019-01-10 03:13:51+00,11.19168377,-61.81831741
9595321,2019-01-10 03:08:15+00,11.17780018,-61.81399918
9247455,2019-01-10 02:50:12+00,5.736383438,85.63098145
9595321,2019-01-10 02:42:05+00,11.11656666,-61.79331589
9595321,2019-01-10 02:35:23+00,11.10079956,-61.7878685
9632179,2019-01-10 02:25:52+00,36.67833328,-0.36500001
9595321,2019-01-10 02:13:53+00,11.04864979,-61.78116608
9595321,2019-01-10 02:05:22+00,11.0273838,-61.78001785
9595321,2019-01-10 01:51:05+00,10.99388313,-61.77698517
9595321,2019-01-10 01:43:02+00,10.97463322,-61.77573395
9595321,2019-01-10 01:34:22+00,10.95388317,-61.77505112
9595321,2019-01-10 01:25:55+00,10.93295002,-61.77448273
9595321,2019-01-10 01:10:12+00,10.89568329,-61.77275085
9595321,2019-01-10 01:00:15+00,10.87078381,-61.77101517
9632179,2019-01-10 00:55:34+00,36.73833466,0.033333335
9632179,2019-01-10 00:49:32+00,36.74333191,0.059999999
9595321,2019-01-10 00:32:41+00,10.79463291,-61.76576614
9595321,2019-01-10 00:09:04+00,10.73298359,-61.76861572
9632179,2019-01-09 23:59:10+00,36.78263474,0.297833323
9632179,2019-01-09 23:25:10+00,36.80395126,0.466066658
9247455,2019-01-09 23:17:10+00,5.794718266,86.27668762
9595321,2019-01-09 23:17:04+00,10.63125038,-61.74000168
9595321,2019-01-09 22:51:13+00,10.61851692,-61.67521667
9247455,2019-01-09 22:45:02+00,5.801656723,86.3682251
9595321,2019-01-09 21:59:36+00,10.64876652,-61.53219986
9595321,2019-01-09 21:33:57+00,10.65153313,-61.51948166
9595321,2019-01-09 21:06:56+00,10.65153313,-61.51948166
9595321,2019-01-09 20:39:59+00,10.65153313,-61.51948166
9595321,2019-01-09 20:12:58+00,10.65155029,-61.51948166
9595321,2019-01-09 19:45:58+00,10.65153313,-61.51948166
9595321,2019-01-09 19:18:58+00,10.65153313,-61.51948166
9632179,2019-01-09 19:12:39+00,36.97499847,1.691666722
9595321,2019-01-09 18:51:59+00,10.65155029,-61.51948166
9595321,2019-01-09 18:33:56+00,10.65155029,-61.51948166
9595321,2019-01-09 18:24:58+00,10.65155029,-61.51948166
9247455,2019-01-09 18:13:00+00,5.875256538,87.15502167
9595321,2019-01-09 17:57:58+00,10.65155029,-61.51948166
9595321,2019-01-09 17:30:58+00,10.65155029,-61.51948166
9595321,2019-01-09 17:03:58+00,10.65155029,-61.51948166
9595321,2019-01-09 16:36:57+00,10.65155029,-61.51948166
9595321,2019-01-09 16:09:57+00,10.65155029,-61.51948166
9595321,2019-01-09 15:45:56+00,10.65155029,-61.51948166
9595321,2019-01-09 15:39:57+00,10.65155029,-61.51948166
9247455,2019-01-09 15:31:50+00,5.918501854,87.64011383
9595321,2019-01-09 15:15:59+00,10.65153313,-61.51948166
9595321,2019-01-09 15:00:59+00,10.65153313,-61.51948166
9595321,2019-01-09 14:48:58+00,10.65153313,-61.51948166
9595321,2019-01-09 14:21:59+00,10.65153313,-61.51948166
9247455,2019-01-09 14:09:49+00,5.942231655,87.90414429
